,Year,Week,Position,Player,Team,Inside,Rank,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,RUSH ATT,RUSH YDS,RUSH TD,RUSH PCT,FL,G,FPTS,FPTS/G,ROST %
0,2021,1,TE,Travis Kelce,KC,20,1,2,2,1.0,19,9.5,2,1.0,0,0,0,0.0,0,1,15.9,15.9,1.0
1,2021,1,TE,Rob Gronkowski,FA,20,2,2,2,1.0,13,6.5,2,1.0,0,0,0,0.0,0,1,15.3,15.3,0.02
2,2021,1,TE,Juwan Johnson,NO,20,3,2,2,1.0,9,4.5,2,1.0,0,0,0,0.0,0,1,14.9,14.9,0.1
3,2021,1,TE,Darren Waller,NYG,20,4,3,3,1.0,28,9.3,1,1.0,0,0,0,0.0,0,1,11.8,11.8,0.75
4,2021,1,TE,Dallas Goedert,PHI,20,5,2,3,0.67,21,10.5,1,1.0,0,0,0,0.0,0,1,10.1,10.1,0.88
5,2021,1,TE,T.J. Hockenson,MIN,20,6,2,2,1.0,7,3.5,1,1.0,0,0,0,0.0,0,1,8.7,8.7,0.8
6,2021,1,TE,Logan Thomas,FA,20,7,1,1,1.0,11,11.0,1,1.0,0,0,0,0.0,0,1,8.1,8.1,0.19
7,2021,1,TE,Gerald Everett,CHI,20,8,1,1,1.0,9,9.0,1,1.0,0,0,0,0.0,0,1,7.9,7.9,0.24
8,2021,1,TE,Albert Okwuegbunam Jr.,PHI,20,9,2,2,1.0,10,5.0,1,0.5,0,0,0,0.0,1,1,7.0,7.0,0.0
9,2021,1,TE,Jimmy Graham,NO,20,10,1,1,1.0,11,11.0,0,1.0,0,0,0,0.0,0,1,2.1,2.1,0.0
10,2021,1,TE,Noah Fant,SEA,20,11,1,2,0.5,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.02
11,2021,1,TE,Hayden Hurst,LAC,20,12,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.02
12,2021,1,TE,Jonnu Smith,MIA,20,13,1,1,1.0,7,7.0,0,1.0,0,0,0,0.0,0,1,1.7,1.7,0.09
13,2021,1,TE,Robert Tonyan,CHI,20,14,1,1,1.0,5,5.0,0,1.0,0,0,0,0.0,0,1,1.5,1.5,0.0
14,2021,1,TE,Austin Hooper,NE,20,15,1,1,1.0,5,5.0,0,0.5,0,0,0,0.0,0,1,1.5,1.5,0.0
15,2021,1,TE,David Njoku,CLE,20,16,1,1,1.0,3,3.0,0,0.5,0,0,0,0.0,0,1,1.3,1.3,0.93
16,2021,1,TE,Jared Cook,FA,20,17,1,2,0.5,-3,-3.0,0,0.5,0,0,0,0.0,0,1,0.7,0.7,0.0
17,2021,1,TE,Taysom Hill,NO,20,18,0,0,0.0,0,0,0,0.0,1,-1,0,1.0,0,1,0.0,0.0,0.44
18,2021,1,TE,Stephen Anderson,LAC,20,19,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.0
19,2021,1,TE,Tyler Higbee,LAR,20,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
20,2021,1,TE,Ian Thomas,CAR,20,21,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
21,2021,1,TE,Jordan Akins,CLE,20,22,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
22,2021,1,TE,Geoff Swaim,ARI,20,23,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
23,2021,1,TE,Eric Ebron,FA,20,24,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
24,2021,1,TE,Demetrius Harris,FA,20,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
25,2021,1,TE,Josh Oliver,MIN,20,26,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.01
26,2021,1,TE,Donald Parham Jr.,LAC,20,27,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.01
27,2021,1,TE,Kyle Rudolph,FA,20,28,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
28,2021,1,TE,Kyle Pitts,ATL,20,29,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.86
29,2021,1,TE,Travis Kelce,KC,15,1,2,2,1.0,19,9.5,2,1.0,0,0,0,0.0,0,1,15.9,15.9,1.0
30,2021,1,TE,Rob Gronkowski,FA,15,2,2,2,1.0,13,6.5,2,1.0,0,0,0,0.0,0,1,15.3,15.3,0.02
31,2021,1,TE,Juwan Johnson,NO,15,3,2,2,1.0,9,4.5,2,1.0,0,0,0,0.0,0,1,14.9,14.9,0.1
32,2021,1,TE,Logan Thomas,FA,15,4,1,1,1.0,11,11.0,1,1.0,0,0,0,0.0,0,1,8.1,8.1,0.19
33,2021,1,TE,Darren Waller,NYG,15,5,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.75
34,2021,1,TE,Gerald Everett,CHI,15,6,1,1,1.0,9,9.0,1,1.0,0,0,0,0.0,0,1,7.9,7.9,0.24
35,2021,1,TE,Dallas Goedert,PHI,15,7,1,1,1.0,9,9.0,1,1.0,0,0,0,0.0,0,1,7.9,7.9,0.88
36,2021,1,TE,T.J. Hockenson,MIN,15,8,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.8
37,2021,1,TE,Albert Okwuegbunam Jr.,PHI,15,9,2,2,1.0,10,5.0,1,0.5,0,0,0,0.0,1,1,7.0,7.0,0.0
38,2021,1,TE,Jimmy Graham,NO,15,10,1,1,1.0,11,11.0,0,1.0,0,0,0,0.0,0,1,2.1,2.1,0.0
39,2021,1,TE,Noah Fant,SEA,15,11,1,2,0.5,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.02
40,2021,1,TE,Hayden Hurst,LAC,15,12,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.02
41,2021,1,TE,Austin Hooper,NE,15,13,1,1,1.0,5,5.0,0,0.5,0,0,0,0.0,0,1,1.5,1.5,0.0
42,2021,1,TE,David Njoku,CLE,15,14,1,1,1.0,3,3.0,0,0.5,0,0,0,0.0,0,1,1.3,1.3,0.93
43,2021,1,TE,Jared Cook,FA,15,15,1,2,0.5,-3,-3.0,0,0.67,0,0,0,0.0,0,1,0.7,0.7,0.0
44,2021,1,TE,Taysom Hill,NO,15,16,0,0,0.0,0,0,0,0.0,1,-1,0,1.0,0,1,0.0,0.0,0.44
45,2021,1,TE,Tyler Higbee,LAR,15,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
46,2021,1,TE,Ian Thomas,CAR,15,18,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
47,2021,1,TE,Jordan Akins,CLE,15,19,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
48,2021,1,TE,Geoff Swaim,ARI,15,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
49,2021,1,TE,Eric Ebron,FA,15,21,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
50,2021,1,TE,Demetrius Harris,FA,15,22,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
51,2021,1,TE,Josh Oliver,MIN,15,23,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.01
52,2021,1,TE,Donald Parham Jr.,LAC,15,24,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.01
53,2021,1,TE,Kyle Rudolph,FA,15,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
54,2021,1,TE,Kyle Pitts,ATL,15,26,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.86
55,2021,1,TE,Juwan Johnson,NO,10,1,2,2,1.0,9,4.5,2,1.0,0,0,0,0.0,0,1,14.9,14.9,0.1
56,2021,1,TE,Darren Waller,NYG,10,2,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.75
57,2021,1,TE,Gerald Everett,CHI,10,3,1,1,1.0,9,9.0,1,1.0,0,0,0,0.0,0,1,7.9,7.9,0.24
58,2021,1,TE,Dallas Goedert,PHI,10,4,1,1,1.0,9,9.0,1,1.0,0,0,0,0.0,0,1,7.9,7.9,0.88
59,2021,1,TE,Travis Kelce,KC,10,5,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,1.0
60,2021,1,TE,T.J. Hockenson,MIN,10,6,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.8
61,2021,1,TE,Rob Gronkowski,FA,10,7,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.02
62,2021,1,TE,Albert Okwuegbunam Jr.,PHI,10,8,2,2,1.0,10,5.0,1,1.0,0,0,0,0.0,1,1,7.0,7.0,0.0
63,2021,1,TE,Jared Cook,FA,10,9,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
64,2021,1,TE,Kyle Rudolph,FA,10,10,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
65,2021,1,TE,Demetrius Harris,FA,10,11,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
66,2021,1,TE,Eric Ebron,FA,10,12,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
67,2021,1,TE,Tyler Higbee,LAR,10,13,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
68,2021,1,TE,Taysom Hill,NO,10,14,0,0,0.0,0,0,0,0.0,1,-1,0,1.0,0,1,0.0,0.0,0.44
69,2021,1,TE,Jordan Akins,CLE,10,15,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
70,2021,1,TE,Donald Parham Jr.,LAC,10,16,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
71,2021,1,TE,Albert Okwuegbunam Jr.,PHI,5,1,1,1,1.0,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.0
72,2021,1,TE,Rob Gronkowski,FA,5,2,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.02
73,2021,1,TE,Juwan Johnson,NO,5,3,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.1
74,2021,1,TE,Demetrius Harris,FA,5,4,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
75,2021,1,TE,Tyler Higbee,LAR,5,5,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
76,2021,1,TE,T.J. Hockenson,MIN,5,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.8
77,2021,1,TE,Donald Parham Jr.,LAC,5,7,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.01
78,2021,1,TE,Taysom Hill,NO,5,8,0,0,0.0,0,0,0,0.0,1,-1,0,1.0,0,1,-0.1,-0.1,0.44
79,2021,2,TE,Rob Gronkowski,FA,20,1,2,2,1.0,21,10.5,2,0.67,0,0,0,0.0,0,1,16.1,16.1,0.02
80,2021,2,TE,Noah Fant,SEA,20,2,2,2,1.0,20,10.0,1,1.0,0,0,0,0.0,0,1,10.0,10.0,0.02
81,2021,2,TE,T.J. Hockenson,MIN,20,3,2,2,1.0,17,8.5,1,1.0,0,0,0,0.0,0,1,9.7,9.7,0.8
82,2021,2,TE,Ricky Seals-Jones,FA,20,4,1,1,1.0,19,19.0,1,1.0,0,0,0,0.0,0,1,8.9,8.9,0.0
83,2021,2,TE,Foster Moreau,NO,20,5,1,1,1.0,9,9.0,1,0.25,0,0,0,0.0,0,1,7.9,7.9,0.0
84,2021,2,TE,Dawson Knox,BUF,20,6,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.05
85,2021,2,TE,Dallas Goedert,PHI,20,7,1,1,1.0,14,14.0,0,0.5,0,0,0,0.0,0,1,2.4,2.4,0.88
86,2021,2,TE,Robert Tonyan,CHI,20,8,1,1,1.0,11,11.0,0,1.0,0,0,0,0.0,0,1,2.1,2.1,0.0
87,2021,2,TE,Josh Oliver,MIN,20,9,1,1,1.0,9,9.0,0,1.0,0,0,0,0.0,0,1,1.9,1.9,0.01
88,2021,2,TE,Cameron Brate,FA,20,10,1,1,1.0,8,8.0,0,0.33,0,0,0,0.0,0,1,1.8,1.8,0.02
89,2021,2,TE,Darren Waller,NYG,20,11,1,3,0.33,8,8.0,0,0.75,0,0,0,0.0,0,1,1.8,1.8,0.75
90,2021,2,TE,Kyle Pitts,ATL,20,12,1,1,1.0,7,7.0,0,1.0,0,0,0,0.0,0,1,1.7,1.7,0.86
91,2021,2,TE,David Njoku,CLE,20,13,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.93
92,2021,2,TE,Jack Doyle,FA,20,14,1,3,0.33,5,5.0,0,1.0,0,0,0,0.0,0,1,1.5,1.5,0.02
93,2021,2,TE,Austin Hooper,NE,20,15,1,1,1.0,4,4.0,0,0.5,0,0,0,0.0,0,1,1.4,1.4,0.0
94,2021,2,TE,Taysom Hill,NO,20,16,0,0,0.0,0,0,0,0.0,1,9,0,1.0,0,1,0.9,0.9,0.44
95,2021,2,TE,Jared Cook,FA,20,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
96,2021,2,TE,Hunter Henry,NE,20,18,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.15
97,2021,2,TE,Zach Ertz,WAS,20,19,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.04
98,2021,2,TE,Blake Jarwin,FA,20,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.04
99,2021,2,TE,Noah Fant,SEA,15,1,1,1,1.0,14,14.0,1,1.0,0,0,0,0.0,0,1,8.4,8.4,0.02
100,2021,2,TE,Foster Moreau,NO,15,2,1,1,1.0,9,9.0,1,0.5,0,0,0,0.0,0,1,7.9,7.9,0.0
101,2021,2,TE,Dawson Knox,BUF,15,3,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.05
102,2021,2,TE,T.J. Hockenson,MIN,15,4,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.8
103,2021,2,TE,Rob Gronkowski,FA,15,5,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
104,2021,2,TE,Dallas Goedert,PHI,15,6,1,1,1.0,14,14.0,0,0.5,0,0,0,0.0,0,1,2.4,2.4,0.88
105,2021,2,TE,Josh Oliver,MIN,15,7,1,1,1.0,9,9.0,0,1.0,0,0,0,0.0,0,1,1.9,1.9,0.01
106,2021,2,TE,Kyle Pitts,ATL,15,8,1,1,1.0,7,7.0,0,1.0,0,0,0,0.0,0,1,1.7,1.7,0.86
107,2021,2,TE,David Njoku,CLE,15,9,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.93
108,2021,2,TE,Austin Hooper,NE,15,10,1,1,1.0,4,4.0,0,0.5,0,0,0,0.0,0,1,1.4,1.4,0.0
109,2021,2,TE,Taysom Hill,NO,15,11,0,0,0.0,0,0,0,0.0,1,9,0,1.0,0,1,0.9,0.9,0.44
110,2021,2,TE,Jared Cook,FA,15,12,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
111,2021,2,TE,Hunter Henry,NE,15,13,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.15
112,2021,2,TE,Darren Waller,NYG,15,14,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.75
113,2021,2,TE,Jack Doyle,FA,15,15,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.02
114,2021,2,TE,Zach Ertz,WAS,15,16,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.04
115,2021,2,TE,Blake Jarwin,FA,15,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.04
116,2021,2,TE,Foster Moreau,NO,10,1,1,1,1.0,9,9.0,1,1.0,0,0,0,0.0,0,1,7.9,7.9,0.0
117,2021,2,TE,T.J. Hockenson,MIN,10,2,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.8
118,2021,2,TE,Dawson Knox,BUF,10,3,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.05
119,2021,2,TE,Rob Gronkowski,FA,10,4,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
120,2021,2,TE,Kyle Pitts,ATL,10,5,1,1,1.0,7,7.0,0,1.0,0,0,0,0.0,0,1,1.7,1.7,0.86
121,2021,2,TE,Austin Hooper,NE,10,6,1,1,1.0,4,4.0,0,1.0,0,0,0,0.0,0,1,1.4,1.4,0.0
122,2021,2,TE,Zach Ertz,WAS,10,7,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.04
123,2021,2,TE,Jack Doyle,FA,10,8,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.02
124,2021,2,TE,Blake Jarwin,FA,10,9,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.04
125,2021,2,TE,Rob Gronkowski,FA,5,1,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
126,2021,2,TE,Zach Ertz,WAS,5,2,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.04
127,2021,2,TE,Jack Doyle,FA,5,3,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.02
128,2021,3,TE,Tyler Conklin,NYJ,20,1,3,3,1.0,30,10.0,1,1.0,0,0,0,0.0,0,1,12.0,12.0,0.31
129,2021,3,TE,Logan Thomas,FA,20,2,2,2,1.0,16,8.0,1,1.0,0,0,0,0.0,0,1,9.6,9.6,0.19
130,2021,3,TE,Tyler Higbee,LAR,20,3,2,2,1.0,12,6.0,1,1.0,0,0,0,0.0,0,1,9.2,9.2,0.2
131,2021,3,TE,Dalton Schultz,HOU,20,4,1,1,1.0,19,19.0,1,1.0,0,0,0,0.0,0,1,8.9,8.9,0.8
132,2021,3,TE,Dawson Knox,BUF,20,5,1,1,1.0,14,14.0,1,0.5,0,0,0,0.0,0,1,8.4,8.4,0.05
133,2021,3,TE,Austin Hooper,NE,20,6,1,1,1.0,13,13.0,1,1.0,0,0,0,0.0,0,1,8.3,8.3,0.0
134,2021,3,TE,Pat Freiermuth,PIT,20,7,1,2,0.5,4,4.0,1,0.67,0,0,0,0.0,0,1,7.4,7.4,0.63
135,2021,3,TE,Zach Ertz,WAS,20,8,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.04
136,2021,3,TE,Taysom Hill,NO,20,9,0,0,0.0,0,0,0,0.0,3,12,1,1.0,0,1,7.2,7.2,0.44
137,2021,3,TE,Jody Fortson,KC,20,10,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
138,2021,3,TE,Lee Smith,FA,20,11,1,1,1.0,1,1.0,1,0.5,0,0,0,0.0,0,1,7.1,7.1,0.0
139,2021,3,TE,Tommy Tremble,CAR,20,12,0,0,0.0,0,0,0,0.0,1,7,1,1.0,0,1,6.7,6.7,0.0
140,2021,3,TE,Cameron Brate,FA,20,13,1,1,1.0,17,17.0,0,0.5,0,0,0,0.0,0,1,2.7,2.7,0.02
141,2021,3,TE,Dan Arnold,FA,20,14,1,1,1.0,12,12.0,0,1.0,0,0,0,0.0,0,1,2.2,2.2,0.0
142,2021,3,TE,Robert Tonyan,CHI,20,15,1,1,1.0,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.0
143,2021,3,TE,Noah Fant,SEA,20,16,1,1,1.0,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.02
144,2021,3,TE,Jonnu Smith,MIA,20,17,1,1,1.0,4,4.0,0,1.0,0,0,0,0.0,0,1,1.4,1.4,0.09
145,2021,3,TE,Tommy Hudson,NO,20,18,1,1,1.0,3,3.0,0,0.5,0,0,0,0.0,0,1,1.3,1.3,0.0
146,2021,3,TE,Geoff Swaim,ARI,20,19,1,1,1.0,-2,-2.0,0,0.5,0,0,0,0.0,0,1,0.8,0.8,0.0
147,2021,3,TE,Adam Trautman,DEN,20,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
148,2021,3,TE,Kyle Pitts,ATL,20,21,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.86
149,2021,3,TE,Rob Gronkowski,FA,20,22,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.02
150,2021,3,TE,Eric Saubert,SF,20,23,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
151,2021,3,TE,Evan Engram,JAC,20,24,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.97
152,2021,3,TE,Darren Waller,NYG,20,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.75
153,2021,3,TE,Eric Ebron,FA,20,26,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.0
154,2021,3,TE,Jacob Hollister,FA,20,27,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
155,2021,3,TE,Tyler Conklin,NYJ,15,1,2,2,1.0,14,7.0,1,1.0,0,0,0,0.0,0,1,9.4,9.4,0.31
156,2021,3,TE,Tyler Higbee,LAR,15,2,2,2,1.0,12,6.0,1,1.0,0,0,0,0.0,0,1,9.2,9.2,0.2
157,2021,3,TE,Dawson Knox,BUF,15,3,1,1,1.0,14,14.0,1,1.0,0,0,0,0.0,0,1,8.4,8.4,0.05
158,2021,3,TE,Austin Hooper,NE,15,4,1,1,1.0,13,13.0,1,1.0,0,0,0,0.0,0,1,8.3,8.3,0.0
159,2021,3,TE,Pat Freiermuth,PIT,15,5,1,1,1.0,4,4.0,1,0.5,0,0,0,0.0,0,1,7.4,7.4,0.63
160,2021,3,TE,Zach Ertz,WAS,15,6,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.04
161,2021,3,TE,Taysom Hill,NO,15,7,0,0,0.0,0,0,0,0.0,3,12,1,1.0,0,1,7.2,7.2,0.44
162,2021,3,TE,Logan Thomas,FA,15,8,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.19
163,2021,3,TE,Jody Fortson,KC,15,9,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
164,2021,3,TE,Lee Smith,FA,15,10,1,1,1.0,1,1.0,1,0.5,0,0,0,0.0,0,1,7.1,7.1,0.0
165,2021,3,TE,Tommy Tremble,CAR,15,11,0,0,0.0,0,0,0,0.0,1,7,1,1.0,0,1,6.7,6.7,0.0
166,2021,3,TE,Robert Tonyan,CHI,15,12,1,1,1.0,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.0
167,2021,3,TE,Jonnu Smith,MIA,15,13,1,1,1.0,4,4.0,0,1.0,0,0,0,0.0,0,1,1.4,1.4,0.09
168,2021,3,TE,Geoff Swaim,ARI,15,14,1,1,1.0,-2,-2.0,0,1.0,0,0,0,0.0,0,1,0.8,0.8,0.0
169,2021,3,TE,Eric Saubert,SF,15,15,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
170,2021,3,TE,Evan Engram,JAC,15,16,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.97
171,2021,3,TE,Adam Trautman,DEN,15,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
172,2021,3,TE,Eric Ebron,FA,15,18,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
173,2021,3,TE,Kyle Pitts,ATL,15,19,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.86
174,2021,3,TE,Rob Gronkowski,FA,15,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.02
175,2021,3,TE,Tyler Conklin,NYJ,10,1,1,1,1.0,7,7.0,1,1.0,0,0,0,0.0,0,1,7.7,7.7,0.31
176,2021,3,TE,Tyler Higbee,LAR,10,2,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.2
177,2021,3,TE,Pat Freiermuth,PIT,10,3,1,1,1.0,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.63
178,2021,3,TE,Zach Ertz,WAS,10,4,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.04
179,2021,3,TE,Logan Thomas,FA,10,5,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.19
180,2021,3,TE,Jody Fortson,KC,10,6,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
181,2021,3,TE,Lee Smith,FA,10,7,1,1,1.0,1,1.0,1,0.5,0,0,0,0.0,0,1,7.1,7.1,0.0
182,2021,3,TE,Taysom Hill,NO,10,8,0,0,0.0,0,0,0,0.0,2,9,1,1.0,0,1,6.9,6.9,0.44
183,2021,3,TE,Tommy Tremble,CAR,10,9,0,0,0.0,0,0,0,0.0,1,7,1,1.0,0,1,6.7,6.7,0.0
184,2021,3,TE,Robert Tonyan,CHI,10,10,1,1,1.0,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.0
185,2021,3,TE,Geoff Swaim,ARI,10,11,1,1,1.0,-2,-2.0,0,1.0,0,0,0,0.0,0,1,0.8,0.8,0.0
186,2021,3,TE,Rob Gronkowski,FA,10,12,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.02
187,2021,3,TE,Evan Engram,JAC,10,13,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.97
188,2021,3,TE,Eric Saubert,SF,10,14,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
189,2021,3,TE,Kyle Pitts,ATL,10,15,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.86
190,2021,3,TE,Pat Freiermuth,PIT,5,1,1,1,1.0,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.63
191,2021,3,TE,Zach Ertz,WAS,5,2,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.04
192,2021,3,TE,Logan Thomas,FA,5,3,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.19
193,2021,3,TE,Jody Fortson,KC,5,4,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
