,Year,Week,Position,Player,Team,Inside,Rank,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,RUSH ATT,RUSH YDS,RUSH TD,RUSH PCT,FL,G,FPTS,FPTS/G,ROST %
0,2021,1,WR,DeAndre Hopkins,TEN,20,1,2,2,1.0,22,11.0,2,0.4,0,0,0,0.0,0,1,16.2,16.2,0.93
1,2021,1,WR,Zach Pascal,ARI,20,2,2,2,1.0,21,10.5,2,1.0,0,0,0,0.0,0,1,16.1,16.1,0.0
2,2021,1,WR,Chris Godwin,TB,20,3,4,4,1.0,26,6.5,1,1.0,0,0,0,0.0,1,1,10.6,10.6,0.9
3,2021,1,WR,Amari Cooper,CLE,20,4,3,3,1.0,13,4.3,1,0.5,0,0,0,0.0,0,1,10.3,10.3,0.9
4,2021,1,WR,Corey Davis,FA,20,5,2,2,1.0,20,10.0,1,1.0,0,0,0,0.0,0,1,10.0,10.0,0.0
5,2021,1,WR,Tim Patrick,DEN,20,6,2,2,1.0,18,9.0,1,0.67,0,0,0,0.0,0,1,9.8,9.8,0.01
6,2021,1,WR,Tee Higgins,CIN,20,7,2,2,1.0,16,8.0,1,1.0,0,0,0,0.0,0,1,9.6,9.6,0.95
7,2021,1,WR,Diontae Johnson,CAR,20,8,2,2,1.0,10,5.0,1,1.0,0,0,0,0.0,0,1,9.0,9.0,0.82
8,2021,1,WR,DeVonta Smith,PHI,20,9,1,1,1.0,18,18.0,1,1.0,0,0,0,0.0,0,1,8.8,8.8,0.98
9,2021,1,WR,DK Metcalf,SEA,20,10,1,1,1.0,15,15.0,1,1.0,0,0,0,0.0,0,1,8.5,8.5,0.99
10,2021,1,WR,A.J. Brown,PHI,20,11,1,1,1.0,13,13.0,1,0.33,0,0,0,0.0,0,1,8.3,8.3,1.0
11,2021,1,WR,Christian Kirk,JAC,20,12,1,1,1.0,11,11.0,1,0.2,0,0,0,0.0,0,1,8.1,8.1,0.69
12,2021,1,WR,Marquise Brown,KC,20,13,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.78
13,2021,1,WR,Chris Hogan,FA,20,14,1,1,1.0,10,10.0,1,0.5,0,0,0,0.0,0,1,8.0,8.0,0.0
14,2021,1,WR,Danny Amendola,FA,20,15,1,1,1.0,8,8.0,1,0.5,0,0,0,0.0,0,1,7.8,7.8,0.0
15,2021,1,WR,Nelson Agholor,BAL,20,16,1,1,1.0,7,7.0,1,0.5,0,0,0,0.0,0,1,7.7,7.7,0.01
16,2021,1,WR,Adam Thielen,CAR,20,17,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.83
17,2021,1,WR,Trent Sherfield,MIN,20,18,1,1,1.0,5,5.0,1,0.33,0,0,0,0.0,0,1,7.5,7.5,0.0
18,2021,1,WR,Marvin Jones Jr.,FA,20,19,1,3,0.33,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.0
19,2021,1,WR,Mike Williams,NYJ,20,20,1,2,0.5,3,3.0,1,0.29,0,0,0,0.0,0,1,7.3,7.3,0.48
20,2021,1,WR,Jaylen Waddle,MIA,20,21,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.96
21,2021,1,WR,Gabe Davis,JAC,20,22,1,1,1.0,3,3.0,1,0.25,0,0,0,0.0,0,1,7.3,7.3,0.61
22,2021,1,WR,Quintez Cephus,FA,20,23,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.0
23,2021,1,WR,Robert Woods,HOU,20,24,1,2,0.5,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.03
24,2021,1,WR,Jarvis Landry,FA,20,25,0,0,0.0,0,0,0,0.0,1,5,1,1.0,0,1,6.5,6.5,0.07
25,2021,1,WR,Keenan Allen,CHI,20,26,3,4,0.75,22,7.3,0,0.57,0,0,0,0.0,0,1,5.2,5.2,0.9
26,2021,1,WR,Malik Taylor,NYJ,20,27,2,2,1.0,14,7.0,0,0.67,0,0,0,0.0,0,1,3.4,3.4,0.0
27,2021,1,WR,Allen Robinson II,FA,20,28,2,2,1.0,9,4.5,0,0.5,0,0,0,0.0,0,1,2.9,2.9,0.01
28,2021,1,WR,Cooper Kupp,LAR,20,29,1,2,0.5,17,17.0,0,0.5,0,0,0,0.0,0,1,2.7,2.7,0.97
29,2021,1,WR,Tyreek Hill,MIA,20,30,1,2,0.5,6,6.0,0,0.67,1,4,0,1.0,0,1,2.0,2.0,1.0
30,2021,1,WR,Nick Westbrook-Ikhine,TEN,20,31,1,1,1.0,10,10.0,0,0.33,0,0,0,0.0,0,1,2.0,2.0,0.0
31,2021,1,WR,Demarcus Robinson,LAR,20,32,1,1,1.0,9,9.0,0,0.33,0,0,0,0.0,0,1,1.9,1.9,0.16
32,2021,1,WR,Marquise Goodwin,CLE,20,33,1,1,1.0,9,9.0,0,0.25,0,0,0,0.0,0,1,1.9,1.9,0.0
33,2021,1,WR,KJ Hamler,BUF,20,34,1,1,1.0,9,9.0,0,0.33,0,0,0,0.0,0,1,1.9,1.9,0.0
34,2021,1,WR,Sterling Shepard,NYG,20,35,1,1,1.0,8,8.0,0,0.25,0,0,0,0.0,0,1,1.8,1.8,0.0
35,2021,1,WR,Cole Beasley,FA,20,36,1,1,1.0,8,8.0,0,0.25,0,0,0,0.0,0,1,1.8,1.8,0.0
36,2021,1,WR,Mohamed Sanu Sr.,FA,20,37,1,1,1.0,7,7.0,0,0.33,0,0,0,0.0,0,1,1.7,1.7,0.0
37,2021,1,WR,Deebo Samuel Sr.,SF,20,38,1,1,1.0,7,7.0,0,0.33,0,0,0,0.0,0,1,1.7,1.7,0.99
38,2021,1,WR,Terrace Marshall Jr.,CAR,20,39,1,2,0.5,7,7.0,0,1.0,0,0,0,0.0,0,1,1.7,1.7,0.0
39,2021,1,WR,Tyrell Williams,FA,20,40,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.0
40,2021,1,WR,C.J. Board,FA,20,41,1,1,1.0,6,6.0,0,0.25,0,0,0,0.0,0,1,1.6,1.6,0.0
41,2021,1,WR,Adam Humphries,FA,20,42,1,1,1.0,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.0
42,2021,1,WR,Hunter Renfrow,FA,20,43,1,2,0.5,4,4.0,0,0.5,0,0,0,0.0,0,1,1.4,1.4,0.01
43,2021,1,WR,Stefon Diggs,HOU,20,44,1,2,0.5,-2,-2.0,0,0.5,0,0,0,0.0,0,1,0.8,0.8,1.0
44,2021,1,WR,Russell Gage,FA,20,45,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
45,2021,1,WR,Kenny Golladay,FA,20,46,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.02
46,2021,1,WR,Nico Collins,HOU,20,47,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.96
47,2021,1,WR,Darnell Mooney,ATL,20,48,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.45
48,2021,1,WR,Rondale Moore,ATL,20,49,0,1,0.0,0,0,0,0.2,0,0,0,0.0,0,1,0.0,0.0,0.06
49,2021,1,WR,Davante Adams,LV,20,50,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,1.0
50,2021,1,WR,A.J. Green,FA,20,51,0,1,0.0,0,0,0,0.2,0,0,0,0.0,0,1,0.0,0.0,0.01
51,2021,1,WR,Julio Jones,PHI,20,52,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.01
52,2021,1,WR,Michael Gallup,FA,20,53,0,1,0.0,0,0,0,0.17,0,0,0,0.0,0,1,0.0,0.0,0.06
53,2021,1,WR,Henry Ruggs III,FA,20,54,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.11
54,2021,1,WR,CeeDee Lamb,DAL,20,55,0,2,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,1.0
55,2021,1,WR,Jalen Guyton,LAC,20,56,0,1,0.0,0,0,0,0.14,0,0,0,0.0,0,1,0.0,0.0,0.01
56,2021,1,WR,Darius Slayton,NYG,20,57,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.03
57,2021,1,WR,Mike Evans,TB,20,58,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.98
58,2021,1,WR,Jakobi Meyers,LV,20,59,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.79
59,2021,1,WR,Willie Snead IV,SF,20,60,0,1,0.0,0,0,0,0.25,0,0,0,0.0,0,1,0.0,0.0,0.0
60,2021,1,WR,Zach Pascal,ARI,15,1,2,2,1.0,21,10.5,2,1.0,0,0,0,0.0,0,1,16.1,16.1,0.0
61,2021,1,WR,Chris Godwin,TB,15,2,4,4,1.0,26,6.5,1,1.0,0,0,0,0.0,1,1,10.6,10.6,0.9
62,2021,1,WR,Diontae Johnson,CAR,15,3,2,2,1.0,10,5.0,1,1.0,0,0,0,0.0,0,1,9.0,9.0,0.82
63,2021,1,WR,Amari Cooper,CLE,15,4,2,2,1.0,9,4.5,1,0.67,0,0,0,0.0,0,1,8.9,8.9,0.9
64,2021,1,WR,DK Metcalf,SEA,15,5,1,1,1.0,15,15.0,1,1.0,0,0,0,0.0,0,1,8.5,8.5,0.99
65,2021,1,WR,A.J. Brown,PHI,15,6,1,1,1.0,13,13.0,1,0.33,0,0,0,0.0,0,1,8.3,8.3,1.0
66,2021,1,WR,Christian Kirk,JAC,15,7,1,1,1.0,11,11.0,1,0.33,0,0,0,0.0,0,1,8.1,8.1,0.69
67,2021,1,WR,Marquise Brown,KC,15,8,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.78
68,2021,1,WR,Chris Hogan,FA,15,9,1,1,1.0,10,10.0,1,0.5,0,0,0,0.0,0,1,8.0,8.0,0.0
69,2021,1,WR,Corey Davis,FA,15,10,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.0
70,2021,1,WR,Danny Amendola,FA,15,11,1,1,1.0,8,8.0,1,0.5,0,0,0,0.0,0,1,7.8,7.8,0.0
71,2021,1,WR,Nelson Agholor,BAL,15,12,1,1,1.0,7,7.0,1,0.5,0,0,0,0.0,0,1,7.7,7.7,0.01
72,2021,1,WR,DeAndre Hopkins,TEN,15,13,1,1,1.0,5,5.0,1,0.33,0,0,0,0.0,0,1,7.5,7.5,0.93
73,2021,1,WR,Trent Sherfield,MIN,15,14,1,1,1.0,5,5.0,1,0.33,0,0,0,0.0,0,1,7.5,7.5,0.0
74,2021,1,WR,Adam Thielen,CAR,15,15,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.83
75,2021,1,WR,Marvin Jones Jr.,FA,15,16,1,2,0.5,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.0
76,2021,1,WR,Gabe Davis,JAC,15,17,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.61
77,2021,1,WR,Jaylen Waddle,MIA,15,18,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.96
78,2021,1,WR,Mike Williams,NYJ,15,19,1,1,1.0,3,3.0,1,0.2,0,0,0,0.0,0,1,7.3,7.3,0.48
79,2021,1,WR,Tee Higgins,CIN,15,20,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.95
80,2021,1,WR,Quintez Cephus,FA,15,21,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
81,2021,1,WR,Tim Patrick,DEN,15,22,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.01
82,2021,1,WR,Robert Woods,HOU,15,23,1,2,0.5,2,2.0,1,0.67,0,0,0,0.0,0,1,7.2,7.2,0.03
83,2021,1,WR,Jarvis Landry,FA,15,24,0,0,0.0,0,0,0,0.0,1,5,1,1.0,0,1,6.5,6.5,0.07
84,2021,1,WR,Keenan Allen,CHI,15,25,2,3,0.67,13,6.5,0,0.6,0,0,0,0.0,0,1,3.3,3.3,0.9
85,2021,1,WR,Nick Westbrook-Ikhine,TEN,15,26,1,1,1.0,10,10.0,0,0.33,0,0,0,0.0,0,1,2.0,2.0,0.0
86,2021,1,WR,Marquise Goodwin,CLE,15,27,1,1,1.0,9,9.0,0,0.5,0,0,0,0.0,0,1,1.9,1.9,0.0
87,2021,1,WR,Terrace Marshall Jr.,CAR,15,28,1,2,0.5,7,7.0,0,1.0,0,0,0,0.0,0,1,1.7,1.7,0.0
88,2021,1,WR,Malik Taylor,NYJ,15,29,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.0
89,2021,1,WR,Mohamed Sanu Sr.,FA,15,30,1,1,1.0,7,7.0,0,0.33,0,0,0,0.0,0,1,1.7,1.7,0.0
90,2021,1,WR,Deebo Samuel Sr.,SF,15,31,1,1,1.0,7,7.0,0,0.33,0,0,0,0.0,0,1,1.7,1.7,0.99
91,2021,1,WR,C.J. Board,FA,15,32,1,1,1.0,6,6.0,0,0.5,0,0,0,0.0,0,1,1.6,1.6,0.0
92,2021,1,WR,Nico Collins,HOU,15,33,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.96
93,2021,1,WR,Darnell Mooney,ATL,15,34,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.45
94,2021,1,WR,Julio Jones,PHI,15,35,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.01
95,2021,1,WR,CeeDee Lamb,DAL,15,36,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,1.0
96,2021,1,WR,Kenny Golladay,FA,15,37,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.02
97,2021,1,WR,Jalen Guyton,LAC,15,38,0,1,0.0,0,0,0,0.2,0,0,0,0.0,0,1,0.0,0.0,0.01
98,2021,1,WR,A.J. Green,FA,15,39,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.01
99,2021,1,WR,Hunter Renfrow,FA,15,40,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
100,2021,1,WR,Mike Evans,TB,15,41,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.98
101,2021,1,WR,Davante Adams,LV,15,42,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,1.0
102,2021,1,WR,Willie Snead IV,SF,15,43,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
103,2021,1,WR,Russell Gage,FA,15,44,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
104,2021,1,WR,Tyreek Hill,MIA,15,45,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,1.0
105,2021,1,WR,Cooper Kupp,LAR,15,46,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.97
106,2021,1,WR,Jakobi Meyers,LV,15,47,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.79
107,2021,1,WR,Chris Hogan,FA,10,1,1,1,1.0,10,10.0,1,0.5,0,0,0,0.0,0,1,8.0,8.0,0.0
108,2021,1,WR,Marquise Brown,KC,10,2,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.78
109,2021,1,WR,Zach Pascal,ARI,10,3,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.0
110,2021,1,WR,Danny Amendola,FA,10,4,1,1,1.0,8,8.0,1,0.5,0,0,0,0.0,0,1,7.8,7.8,0.0
111,2021,1,WR,Corey Davis,FA,10,5,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.0
112,2021,1,WR,Nelson Agholor,BAL,10,6,1,1,1.0,7,7.0,1,1.0,0,0,0,0.0,0,1,7.7,7.7,0.01
113,2021,1,WR,Chris Godwin,TB,10,7,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.9
114,2021,1,WR,DeAndre Hopkins,TEN,10,8,1,1,1.0,5,5.0,1,0.5,0,0,0,0.0,0,1,7.5,7.5,0.93
115,2021,1,WR,Trent Sherfield,MIN,10,9,1,1,1.0,5,5.0,1,0.5,0,0,0,0.0,0,1,7.5,7.5,0.0
116,2021,1,WR,Adam Thielen,CAR,10,10,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.83
117,2021,1,WR,Amari Cooper,CLE,10,11,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.9
118,2021,1,WR,Diontae Johnson,CAR,10,12,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.82
119,2021,1,WR,Marvin Jones Jr.,FA,10,13,1,2,0.5,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.0
120,2021,1,WR,Gabe Davis,JAC,10,14,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.61
121,2021,1,WR,Jaylen Waddle,MIA,10,15,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.96
122,2021,1,WR,Mike Williams,NYJ,10,16,1,1,1.0,3,3.0,1,0.33,0,0,0,0.0,0,1,7.3,7.3,0.48
123,2021,1,WR,Tim Patrick,DEN,10,17,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.01
124,2021,1,WR,Quintez Cephus,FA,10,18,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
125,2021,1,WR,Robert Woods,HOU,10,19,1,2,0.5,2,2.0,1,0.67,0,0,0,0.0,0,1,7.2,7.2,0.03
126,2021,1,WR,Tee Higgins,CIN,10,20,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.95
127,2021,1,WR,Jarvis Landry,FA,10,21,0,0,0.0,0,0,0,0.0,1,5,1,1.0,0,1,6.5,6.5,0.07
128,2021,1,WR,Keenan Allen,CHI,10,22,1,1,1.0,7,7.0,0,0.33,0,0,0,0.0,0,1,1.7,1.7,0.9
129,2021,1,WR,Deebo Samuel Sr.,SF,10,23,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.99
130,2021,1,WR,C.J. Board,FA,10,24,1,1,1.0,6,6.0,0,0.5,0,0,0,0.0,0,1,1.6,1.6,0.0
131,2021,1,WR,Darnell Mooney,ATL,10,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.45
132,2021,1,WR,Nico Collins,HOU,10,26,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.96
133,2021,1,WR,Kenny Golladay,FA,10,27,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.02
134,2021,1,WR,Jalen Guyton,LAC,10,28,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.01
135,2021,1,WR,Hunter Renfrow,FA,10,29,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
136,2021,1,WR,Russell Gage,FA,10,30,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
137,2021,1,WR,A.J. Green,FA,10,31,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
138,2021,1,WR,Cooper Kupp,LAR,10,32,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.97
139,2021,1,WR,Willie Snead IV,SF,10,33,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
140,2021,1,WR,Davante Adams,LV,10,34,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,1.0
141,2021,1,WR,Terrace Marshall Jr.,CAR,10,35,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
142,2021,1,WR,Adam Thielen,CAR,5,1,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.83
143,2021,1,WR,DeAndre Hopkins,TEN,5,2,1,1,1.0,5,5.0,1,0.5,0,0,0,0.0,0,1,7.5,7.5,0.93
144,2021,1,WR,Amari Cooper,CLE,5,3,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.9
145,2021,1,WR,Chris Godwin,TB,5,4,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.9
146,2021,1,WR,Trent Sherfield,MIN,5,5,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.0
147,2021,1,WR,Diontae Johnson,CAR,5,6,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.82
148,2021,1,WR,Marvin Jones Jr.,FA,5,7,1,2,0.5,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.0
149,2021,1,WR,Jaylen Waddle,MIA,5,8,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.96
150,2021,1,WR,Mike Williams,NYJ,5,9,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.48
151,2021,1,WR,Gabe Davis,JAC,5,10,1,1,1.0,3,3.0,1,1.0,0,0,0,0.0,0,1,7.3,7.3,0.61
152,2021,1,WR,Tee Higgins,CIN,5,11,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.95
153,2021,1,WR,Robert Woods,HOU,5,12,1,2,0.5,2,2.0,1,0.67,0,0,0,0.0,0,1,7.2,7.2,0.03
154,2021,1,WR,Tim Patrick,DEN,5,13,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.01
155,2021,1,WR,Quintez Cephus,FA,5,14,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
156,2021,1,WR,Jarvis Landry,FA,5,15,0,0,0.0,0,0,0,0.0,1,5,1,1.0,0,1,6.5,6.5,0.07
157,2021,1,WR,A.J. Green,FA,5,16,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
158,2021,1,WR,Cooper Kupp,LAR,5,17,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.97
159,2021,1,WR,Hunter Renfrow,FA,5,18,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
160,2021,1,WR,Russell Gage,FA,5,19,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
161,2021,1,WR,Willie Snead IV,SF,5,20,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
162,2021,1,WR,Terrace Marshall Jr.,CAR,5,21,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
163,2021,2,WR,Cooper Kupp,LAR,20,1,2,2,1.0,26,13.0,2,0.67,1,-5,0,1.0,0,1,16.1,16.1,0.97
164,2021,2,WR,Mike Evans,TB,20,2,2,4,0.5,4,2.0,2,0.8,0,0,0,0.0,0,1,14.4,14.4,0.98
165,2021,2,WR,Stefon Diggs,HOU,20,3,2,2,1.0,12,6.0,1,0.5,0,0,0,0.0,0,1,9.2,9.2,1.0
166,2021,2,WR,Brandon Zylstra,FA,20,4,1,1,1.0,20,20.0,1,0.5,0,0,0,0.0,0,1,9.0,9.0,0.0
167,2021,2,WR,Brandin Cooks,DAL,20,5,2,2,1.0,9,4.5,1,1.0,0,0,0,0.0,0,1,8.9,8.9,0.64
168,2021,2,WR,Calvin Ridley,TEN,20,6,2,3,0.67,8,4.0,1,0.75,0,0,0,0.0,0,1,8.8,8.8,0.95
169,2021,2,WR,DeAndre Hopkins,TEN,20,7,1,1,1.0,15,15.0,1,0.14,0,0,0,0.0,0,1,8.5,8.5,0.93
170,2021,2,WR,Justin Jefferson,MIN,20,8,1,1,1.0,14,14.0,1,0.5,0,0,0,0.0,0,1,8.4,8.4,1.0
171,2021,2,WR,Chris Godwin,TB,20,9,1,1,1.0,12,12.0,1,0.2,0,0,0,0.0,0,1,8.2,8.2,0.9
172,2021,2,WR,Tim Patrick,DEN,20,10,1,1,1.0,12,12.0,1,1.0,0,0,0,0.0,0,1,8.2,8.2,0.01
173,2021,2,WR,Mike Williams,NYJ,20,11,1,3,0.33,12,12.0,1,0.6,0,0,0,0.0,0,1,8.2,8.2,0.48
174,2021,2,WR,Allen Robinson II,FA,20,12,1,2,0.5,11,11.0,1,0.67,0,0,0,0.0,0,1,8.1,8.1,0.01
175,2021,2,WR,Jauan Jennings,SF,20,13,1,1,1.0,11,11.0,1,1.0,0,0,0,0.0,0,1,8.1,8.1,0.02
176,2021,2,WR,Terry McLaurin,WAS,20,14,1,1,1.0,11,11.0,1,0.5,0,0,0,0.0,0,1,8.1,8.1,0.89
177,2021,2,WR,A.J. Green,FA,20,15,1,3,0.33,9,9.0,1,0.43,0,0,0,0.0,0,1,7.9,7.9,0.01
178,2021,2,WR,Zach Pascal,ARI,20,16,1,1,1.0,8,8.0,1,0.25,0,0,0,0.0,0,1,7.8,7.8,0.0
179,2021,2,WR,Adam Thielen,CAR,20,17,1,1,1.0,7,7.0,1,0.5,0,0,0,0.0,0,1,7.7,7.7,0.83
180,2021,2,WR,Tee Higgins,CIN,20,18,1,1,1.0,7,7.0,1,1.0,0,0,0,0.0,0,1,7.7,7.7,0.95
181,2021,2,WR,Quintez Cephus,FA,20,19,1,1,1.0,5,5.0,1,0.5,0,0,0,0.0,0,1,7.5,7.5,0.0
182,2021,2,WR,DJ Moore,CHI,20,20,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.98
183,2021,2,WR,JuJu Smith-Schuster,NE,20,21,0,0,0.0,0,0,0,0.0,1,3,1,1.0,0,1,6.3,6.3,0.08
184,2021,2,WR,Rondale Moore,ATL,20,22,3,3,1.0,6,2.0,0,0.43,0,0,0,0.0,0,1,3.6,3.6,0.06
185,2021,2,WR,Sterling Shepard,NYG,20,23,2,3,0.67,8,4.0,0,1.0,0,0,0,0.0,0,1,2.8,2.8,0.0
186,2021,2,WR,CeeDee Lamb,DAL,20,24,1,1,1.0,13,13.0,0,0.33,0,0,0,0.0,0,1,2.3,2.3,1.0
187,2021,2,WR,Kalif Raymond,DET,20,25,1,1,1.0,10,10.0,0,0.5,0,0,0,0.0,0,1,2.0,2.0,0.01
188,2021,2,WR,Russell Gage,FA,20,26,1,1,1.0,8,8.0,0,0.25,0,0,0,0.0,0,1,1.8,1.8,0.0
189,2021,2,WR,Michael Pittman Jr.,IND,20,27,1,3,0.33,7,7.0,0,0.75,0,0,0,0.0,0,1,1.7,1.7,0.97
190,2021,2,WR,Amari Cooper,CLE,20,28,1,2,0.5,7,7.0,0,0.67,0,0,0,0.0,0,1,1.7,1.7,0.9
191,2021,2,WR,Dyami Brown,WAS,20,29,1,1,1.0,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.0
192,2021,2,WR,Jaylen Waddle,MIA,20,30,1,1,1.0,4,4.0,0,0.33,0,0,0,0.0,0,1,1.4,1.4,0.96
